Tiempo (s),Aceleracion (g)
0.16,0.06780708999837298
0.161,0.07815300525096178
0.162,0.21079252223618458
0.163,0.32425624691303884
0.164,0.37068087604864797
0.165,0.290785237970496
0.166,0.2701239725932804
0.167,0.28924442770952086
0.168,-0.022603760327433678
0.169,-0.018494949263992227
0.17,-0.13437066547619794
0.171,-0.10487302984147528
0.17200000000000001,-0.23516000698500786
0.17300000000000001,-0.2150232169720874
0.17400000000000002,-0.17026619733367032
0.17500000000000002,-0.013139945333840414
0.176,0.07420850701022083
0.177,-0.01081796826933195
0.178,0.0823821464345029
0.179,0.026862402881594832
0.18,-0.08055396614412745
0.181,-0.019685531576815574
0.182,0.05886839746054785
0.183,0.05967193082455764
0.184,0.10111285437739302
0.185,0.09041012377857469
0.186,0.17361285227268453
0.187,0.15088464015418462
0.188,0.2525441574967378
0.189,0.1241889464925321
0.19,0.16673723541406058
0.191,0.04721552939661889
0.192,-0.014312503017461647
0.193,-0.14448652858673824
0.194,-0.20807000412309223
0.195,-0.3242601275753221
0.196,-0.343914242233613
0.197,-0.257292425984461
0.198,-0.2856862233604622
0.199,-0.1941217742473792
0.2,-0.043053050349534855
0.201,0.16234780881911015
0.202,0.19464315739098237
0.203,0.24433985589380242
0.20400000000000001,0.39132420721301053
0.20500000000000002,0.3039398024037711
0.20600000000000002,0.2393445226559418
0.20700000000000002,0.16365519694936342
0.20800000000000002,0.02807860982637044
0.209,-0.17199864015818744
0.21,-0.1974562399803222
0.211,-0.16948681742184446
0.212,-0.22963374054492283
0.213,-0.2027962190986986
0.214,-0.13276207233294346
0.215,-0.11501959315349802
0.216,-0.1060311001231944
0.217,0.0434281515897611
0.218,-0.03763166390713579
0.219,-0.022747651383724227
0.22,0.05760410118150264
0.221,-0.0021205520244401577
0.222,0.06734183772659207
0.223,-0.042881684145443556
0.224,0.059617117101364976
0.225,0.06949327683359384
0.226,0.16926562684690133
0.227,0.18579532420987832
0.228,0.21394096414294828
0.229,0.2904833598021642
0.23,0.15724628836682628
0.231,0.055231150409427665
0.232,-0.06283342336439054
0.233,-0.1192609956814274
0.234,-0.2400559510514823
0.23500000000000001,-0.29821810647513725
0.23600000000000002,-0.3299482883782647
0.23700000000000002,-0.3309171563776621
0.23800000000000002,-0.2286459489304009
0.23900000000000002,-0.16080966657123005
0.24,0.010360386322125617
0.241,0.10270837849511527
0.242,0.24881418740250358
0.243,0.3023465106232541
0.244,0.3568662691651721
0.245,0.2623347122554123
0.246,0.20611831844396888
0.247,0.10235408534398996
0.248,0.13178329596130595
0.249,-0.14261685775084731
0.25,-0.15360989044307133
0.251,-0.2237713147278867
0.252,-0.20355927520809408
0.253,-0.23173318766593534
0.254,-0.16036255041072378
0.255,-0.010925972341209844
0.256,-0.02723342022062655
0.257,-0.05048262790603862
0.258,-0.03443828312195148
0.259,0.10313789572889556
0.26,0.025537018769407553
0.261,-0.024435104090864575
0.262,0.020904817885787953
0.263,0.03318790519559076
0.264,0.11808643937580576
0.265,0.09028279783726749
0.266,0.17868206185727464
0.267,0.1778371699466351
0.268,0.07847087110692702
0.269,0.24650192141070096
0.27,0.13299703029432527
0.271,0.10248124165651956
0.272,0.012514508237826835
0.273,-0.13201277936986433
0.274,-0.3213709150971198
0.275,-0.37179543993836783
0.276,-0.34502613482793687
0.277,-0.23248254237017685
0.278,-0.18857257757286952
0.279,-0.11497275312622574
0.28,0.010702954214480096
0.281,0.060704580666173305
0.28200000000000003,0.2514392365899244
0.28300000000000003,0.32313317391282875
0.28400000000000003,0.34461648498603903
0.28500000000000003,0.2932563825719432
0.28600000000000003,0.2565101819208966
0.28700000000000003,0.12096182795254155
0.28800000000000003,0.17502266496545466
0.289,-0.09171297006645653
0.29,-0.10464571742814485
0.291,-0.15190046633223883
0.292,-0.21655389133015332
0.293,-0.20002377282137263
0.294,-0.13192259272222387
0.295,-0.037602558776745676
0.296,-0.13092761284845
0.297,0.003193608840743347
0.298,0.049645434586406585
0.299,-0.045302403605839515
0.3,0.03355655195317342
0.301,-0.023969763068518106
0.302,-0.03041258052821772
0.303,0.09936712140961731
0.304,0.12840096468421108
0.305,0.02168925760655155
0.306,0.11300861864111772
0.307,0.24282555361989736
0.308,0.22866986378855125
0.309,0.15187919637049802
0.31,0.12374688848488063
0.311,0.16194886507332829
0.312,-0.0032096705772832745
0.313,-0.15110959772160074
0.314,-0.17983953425097615
0.315,-0.2540790476809721
0.316,-0.371178943643712
0.317,-0.2733214594364112
0.318,-0.23056346759046248
0.319,-0.21928357243583507
0.32,-0.01202563649823113
0.321,0.16418922367932243
0.322,0.2100173941698882
0.323,0.2802363069514159
0.324,0.28733206260470323
0.325,0.24543398582912812
0.326,0.1828444209643784
0.327,0.1493277261798335
0.328,0.08527674226281604
0.329,-0.05315931621121743
0.33,-0.07244758412416709
0.331,-0.26612400702713357
0.332,-0.17571266644102534
0.333,-0.15962682233328335
0.334,-0.1083927585771112
0.335,-0.09460910410061456
0.336,-0.12109471070058277
0.337,-0.09499852854377316
0.338,-4.748690248647814e-05
0.339,-0.12635501318592407
0.34,-0.16295646389253182
0.341,0.05094163250551388
0.342,0.04677122299751246
0.343,-0.006664352723335619
0.34400000000000003,0.05900431598388994
0.34500000000000003,0.10987514638014377
0.34600000000000003,0.11615743157971482
0.34700000000000003,0.14672381357417327
0.34800000000000003,0.21656427068311937
0.34900000000000003,0.2005444776940019
0.35000000000000003,0.2739761738472094
0.35100000000000003,0.07124564372908922
0.352,0.0020938333401003054
0.353,-0.050129688220601126
0.354,-0.27217875657999313
0.355,-0.2759712496562904
0.356,-0.32555214210236844
0.357,-0.37735803368970705
0.358,-0.20448477017586886
0.359,-0.1512003161448652
0.36,0.03650501773683321
0.361,0.14818582041016665
0.362,0.2421118639431689
0.363,0.35255112270313205
0.364,0.3540445129770788
0.365,0.3536862333520381
0.366,0.2536072129817964
0.367,0.15357093903850733
0.368,0.04516156402252175
0.369,-0.013330973865547706
0.37,-0.1853311502995822
0.371,-0.1577761490573749
0.372,-0.21157388128384888
0.373,-0.17184790673578768
0.374,-0.20816919931785294
0.375,-0.07658128091768453
0.376,-0.064747190570132
0.377,-0.07883759407562649
0.378,-0.0791592809614709
0.379,0.025925667436773478
0.38,-0.023077756009502487
0.381,0.06167861212809476
0.382,-0.06110433974918513
0.383,-0.016798983521948054
0.384,-0.043925877241039996
0.385,0.1384731702240035
0.386,0.17739132198320698
0.387,0.20052851966438628
0.388,0.16317512519522342
0.389,0.22277355377325136
0.39,0.15655396295032448
0.391,0.15007229342928072
0.392,-0.12172367094591367
0.393,-0.15288584697903504
0.394,-0.16956498163988032
0.395,-0.23572201798002018
0.396,-0.23529859577160536
0.397,-0.37532266745145776
0.398,-0.32506522493872725
0.399,-0.18021901006536376
0.4,0.02183083189146391
0.401,0.09889939140211225
0.402,0.20518264242527282
0.403,0.28937182109774695
0.404,0.3386689252636575
0.405,0.267568931473763
0.406,0.16422404815016212
0.40700000000000003,0.14341549240425092
0.40800000000000003,0.001029706725950083
0.40900000000000003,-0.07229007567806564
0.41000000000000003,-0.1831279284587009
0.41100000000000003,-0.23727106728046504
0.41200000000000003,-0.2804294947498608
0.41300000000000003,-0.18833916421991817
0.41400000000000003,-0.11008064575878249
0.41500000000000004,-0.0959351115308508
0.41600000000000004,-0.002522312231633822
0.417,8.848965510753828e-05
0.418,-0.06762113147211689
0.419,0.11122641665652282
0.42,-0.06705953056344537
0.421,-0.019410490457603086
0.422,-0.05671177402049318
0.423,0.03372182460840972
0.424,0.09217884377146872
0.425,0.023009376506998455
0.426,0.041181477862417076
0.427,0.2308347101203859
0.428,0.23784575264679475
0.429,0.21009254834691596
0.43,0.14658627681924044
0.431,0.02140476718756762
0.432,-0.044201939876210294
0.433,-0.15046148189756992
0.434,-0.23103479797746926
0.435,-0.24747951533796808
0.436,-0.32433332782400137
0.437,-0.32965903316775313
0.438,-0.17908884280163276
0.439,-0.15967804167819993
0.44,-0.02940783000715459
0.441,0.11739727019092161
0.442,0.27713135703693387
0.443,0.3335855561898218
0.444,0.34600421080248944
0.445,0.3687594185841473
0.446,0.2659178761514048
0.447,0.19985072928603392
0.448,0.0033428762149670527
0.449,-0.1412534366503959
0.45,-0.11855644748766431
0.451,-0.20648067209153942
0.452,-0.22000742317768857
0.453,-0.1981963270559881
0.454,-0.13674340135524
0.455,-0.014792440675011717
0.456,-0.06427751849751617
0.457,-0.11128250924516271
0.458,0.014694815353824307
0.459,0.022009934990867754
0.46,-0.007063033446556393
0.461,0.013986770541133894
0.462,0.06387924731859067
0.463,0.03456512680242034
0.464,0.0833962124769949
0.465,0.07126095066603491
0.466,0.10309866029409992
0.467,0.22510623921022244
0.468,0.1310408889234923
0.46900000000000003,0.24779802350726754
0.47000000000000003,0.15100190269989736
0.47100000000000003,0.1527855678005421
0.47200000000000003,0.013456197643645335
0.47300000000000003,-0.014148699955842114
0.47400000000000003,-0.3062912932711362
0.47500000000000003,-0.35674711506466217
0.47600000000000003,-0.3441546244857283
0.47700000000000004,-0.3218813488984798
0.47800000000000004,-0.2522310792166947
0.47900000000000004,-0.16821260669699822
0.48,-0.002982187711139747
0.481,0.014018710192941722
0.482,0.2980291167655344
0.483,0.31778861292236726
0.484,0.3476161925052815
0.485,0.33441260826106206
0.486,0.17734601906221095
0.487,0.17057337931923952
0.488,-0.01697955613726536
0.489,-0.21638519366393685
0.49,-0.09974467338594017
0.491,-0.28968757725360667
0.492,-0.32168963470564216
0.493,-0.1757212125720555
0.494,-0.13637818869614213
0.495,-0.1131968229679716
0.496,-0.0013557608976506388
0.497,0.03632103491172811
0.498,-0.03954300097738375
0.499,-0.06699580298950368
0.5,-0.006263236408422463
0.501,-0.013085965187269746
0.502,-0.03849021947169414
0.503,0.03635243029594139
0.504,0.1143752920861756
0.505,0.18651791239312565
0.506,0.18000859086976198
0.507,0.17249482046472558
0.508,0.28364265017396856
0.509,0.1889643217996125
0.51,0.07709645613037559
0.511,0.03692569349453412
0.512,-0.0766927433902915
0.513,-0.1503855954384956
0.514,-0.1956530189365817
0.515,-0.30302967483869814
0.516,-0.3420410885522974
0.517,-0.32257533510384256
0.518,-0.21002492576367787
0.519,-0.10672358075165603
0.52,-0.004684271027836592
0.521,0.08508806348274195
0.522,0.3078661380573289
0.523,0.3150465347724673
0.524,0.37938559018601997
0.525,0.1573721663979908
0.526,0.20023264974725924
0.527,0.14683174386162756
0.528,-0.020882410378514772
0.529,-0.04448774116283079
0.53,-0.11681514053659245
0.531,-0.1964927750759705
0.532,-0.11379364848244505
0.533,-0.17777571845531445
0.534,-0.1265366759248996
0.535,-0.08530146140447284
0.536,-0.09489487840940315
0.537,-0.07069076732518365
0.538,-0.02798603965308956
0.539,-0.04298407721305768
0.54,-0.039416794913222225
0.541,0.04898466220808233
0.542,0.039366793099361384
0.543,-0.006405860476228067
0.544,-0.05040598453005839
0.545,0.1487301507917737
0.546,0.14901487214715134
0.547,0.21894594795698638
0.548,0.22791390952995383
0.549,0.23497515661089097
0.55,0.09793721573102548
0.551,0.024250043420975892
0.552,-0.025512022851597222
0.553,-0.07974848797160536
0.554,-0.2948638861882386
0.555,-0.35549170501418037
0.556,-0.34304876211360064
0.557,-0.26413106991377583
0.558,-0.2996294683335538
0.559,-0.11831464600657547
0.56,0.05316696420843282
0.561,0.11751987334146152
0.562,0.2665700332216436
0.5630000000000001,0.25943458172796263
0.5640000000000001,0.29336203444968184
0.5650000000000001,0.2534829929423128
0.5660000000000001,0.23643104823109173
0.5670000000000001,0.10308909366674146
0.5680000000000001,0.057896955731958646
0.5690000000000001,-0.005179018874950703
0.5700000000000001,-0.23917475505447847
0.5710000000000001,-0.19298491793550063
0.5720000000000001,-0.16705844891667931
0.5730000000000001,-0.21802378636414121
0.5740000000000001,-0.10187303568280007
0.5750000000000001,-0.048977833808968974
0.5760000000000001,-0.06650880847719913
0.577,0.031982615184674656
0.578,-0.07639334602896224
0.579,0.05700742754350951
0.58,0.09184259386445386
0.581,-0.049864132096391726
0.582,-0.00397498777855851
0.583,0.07951622708337026
0.584,0.03321765453102289
0.585,0.1420163884313777
0.586,0.14709349778738348
0.587,0.1981154173703627
0.588,0.18378545869142957
0.589,0.17280444435307024
0.59,0.14725217364906718
0.591,0.1264818162525984
0.592,0.09733740482851025
0.593,-0.04189282280932689
0.594,-0.12457731298860879
0.595,-0.30729474571764315
0.596,-0.3149728816612605
0.597,-0.22930365518738022
0.598,-0.18843920281388332
0.599,-0.1051657104902571
0.6,-0.007392109519919817
0.601,0.10920641531274067
0.602,0.2444556883703041
0.603,0.2304243468957534
0.604,0.3051836664741616
0.605,0.2472116297127402
0.606,0.2008017869655143
0.607,0.18230962378037638
0.608,0.061357871681462534
0.609,-0.09156723735088647
0.61,-0.19356482726170385
0.611,-0.11903561119078321
0.612,-0.22470986964106615
0.613,-0.12086160653275134
0.614,-0.13018057794853802
0.615,-0.05844723276588964
0.616,-0.05815595544316637
0.617,0.025898392083527746
0.618,-0.04189709580019257
0.619,0.013047062399482796
0.62,-0.08309282636261675
0.621,-0.01228847614659588
0.622,-0.012845048546131044
0.623,-0.03107390335267539
0.624,0.04455353331041821
0.625,-0.009531776798885838
0.626,0.1308308710406818
0.627,0.2109416291805947
0.628,0.13755294225021714
0.629,0.14269177104036732
0.63,0.11539469691463801
0.631,0.03753998069888047
0.632,-0.0061978252284824314
0.633,-0.12349213102988049
0.634,-0.2717602346393111
0.635,-0.35863764647743746
0.636,-0.31567087030961816
0.637,-0.358585609952508
0.638,-0.2357492503289987
0.639,-0.13076355167778114
0.64,0.009380605104998614
0.641,0.12580799015816807
0.642,0.1821437643917742
0.643,0.2911281077840657
0.644,0.3736637577866845
0.645,0.29144533484659824
0.646,0.2722235028291084
0.647,0.13909356821017674
0.648,-0.06542606851520982
0.649,-0.1139545422789896
0.65,-0.21237885408374252
0.651,-0.20277841928321688
0.652,-0.130946404928634
0.653,-0.16302913615394676
0.654,-0.10452903026812893
0.655,-0.029494361478709832
0.656,-0.12495206980056973
0.657,-0.010523321187860951
0.658,-0.01449392899348886
0.659,-0.07054034250755958
0.66,-0.009957590491441836
0.661,-0.05873266005715184
0.662,-0.013052759107070348
0.663,-0.017968024182711866
0.664,-0.006146416364251492
0.665,0.047546652304446484
0.666,0.062207389946518754
0.667,0.16228109721920383
0.668,0.24336539080639116
0.669,0.1882452842654101
0.67,0.18649760614171634
0.671,0.03236392901889955
0.672,-0.08427139156392371
0.673,-0.21567289568976264
0.674,-0.18685515129176977
0.675,-0.22130757199408663
0.676,-0.37897240255970105
0.677,-0.3418752224478866
0.678,-0.22473468267943977
0.679,-0.021911015802157388
0.68,-0.06130128555215743
0.681,0.11057697902687769
0.682,0.24315587949826675
0.683,0.2914066405660959
0.684,0.3108832627933008
0.685,0.28522656827685494
0.686,0.25070648042166116
0.687,0.1218259152113114
0.6880000000000001,0.06344035913790108
0.6890000000000001,-0.06849975554851348
0.6900000000000001,-0.0959300251012202
0.6910000000000001,-0.23032129788970798
0.6920000000000001,-0.1934049404689145
0.6930000000000001,-0.17037157021752647
0.6940000000000001,-0.11148874330636277
0.6950000000000001,-0.11527606328980702
0.6960000000000001,0.013988141574642982
0.6970000000000001,0.013173905922087933
0.6980000000000001,0.01872628474316978
0.6990000000000001,0.062320901088510246
0.7000000000000001,0.05495609872632863
0.7010000000000001,0.06089585254354913
0.7020000000000001,0.061070273607490844
0.7030000000000001,0.022863763215985634
0.704,0.058594661083060565
0.705,0.12916736691486727
0.706,0.16712363044970063
0.707,0.12931407211122767
0.708,0.2558197489393551
0.709,0.11656693700831824
0.71,0.21002874077501227
0.711,0.12582882301921275
0.712,-0.05963611959629227
0.713,-0.17210642400968826
0.714,-0.14317953564626645
0.715,-0.23539061584654852
0.716,-0.29335407816586706
0.717,-0.3111239316047108
0.718,-0.29805478905050964
0.719,-0.11124653543698129
0.72,0.03010188706475425
0.721,0.19407723448912487
0.722,0.3096503608537897
0.723,0.3836825058011649
0.724,0.3722983114168503
0.725,0.2929155036323581
0.726,0.2434505973917506
0.727,0.1547121553061198
0.728,0.005664920965592419
0.729,-0.05276350263371934
0.73,-0.0775171211057456
0.731,-0.22943434555426184
0.732,-0.21313565125781964
0.733,-0.18027037906850615
0.734,-0.12595455754299542
0.735,-0.1162482253233309
0.736,-0.048865618224773644
0.737,-0.046388309564934775
0.738,0.0872291533305975
0.739,-0.04415640674654594
0.74,-0.003537449054697556
0.741,-0.007824610028799618
0.742,0.0719209750708081
0.743,-0.04156905926383306
0.744,0.10012839145241612
0.745,0.13643301735236105
0.746,0.21249156408517997
0.747,0.20953415870604275
0.748,0.1283278798439359
0.749,0.20929092025984272
0.75,0.2163795319652974
0.751,0.09910959673666385
0.752,0.00025136573948483787
0.753,-0.09559084229960405
0.754,-0.11535195584419464
0.755,-0.3576439345007636
0.756,-0.3272279104101904
0.757,-0.41885969633497233
0.758,-0.2611580939211232
0.759,-0.1802703408870805
0.76,-0.006764433652579804
0.761,0.10805638056047359
0.762,0.28941756403871893
0.763,0.3256744044705141
0.764,0.2838941927128919
0.765,0.35812507327140347
0.766,0.1800591557225656
0.767,0.18659085526805602
0.768,-0.002752960630011743
0.769,0.0035448472750286147
0.77,-0.22696674071422018
0.771,-0.19725808916148307
0.772,-0.2217800871591775
0.773,-0.1903576224456749
0.774,-0.15797414536746207
0.775,-0.015806230867760618
0.776,0.039908372052854205
0.777,0.0289924031826001
0.778,-0.009389802125521575
0.779,-0.024841532523230958
0.78,-0.00958239779627286
0.781,0.030827190007266962
0.782,-0.06377267271814918
0.783,0.014894478584154968
0.784,0.10393524139432173
0.785,0.0986132537452871
0.786,0.1267447095289171
0.787,0.23092031069996113
0.788,0.2547433541883928
0.789,0.2213917009857221
0.79,0.22101814748156
0.791,0.07425371553538647
0.792,-0.03885189811427307
0.793,-0.24191561263582811
0.794,-0.10480707255192334
0.795,-0.27457062669032334
0.796,-0.27825126788372545
0.797,-0.2646206438510583
0.798,-0.2457794943557842
0.799,-0.14444950507113224
0.8,0.04205853765795248
0.801,0.14663920911321238
0.802,0.24975500757665653
0.803,0.2773247318234375
0.804,0.4251014973863541
0.805,0.3911718766379726
0.806,0.25910614863968207
0.807,0.18277402735034418
0.808,-0.07345627707515529
0.809,-0.10090374396982428
0.81,-0.1561400991703365
0.811,-0.1740803345478538
0.812,-0.14507105352121616
0.8130000000000001,-0.19876390847202072
0.8140000000000001,-0.10575084388038128
0.8150000000000001,-0.032426638778794065
0.8160000000000001,-0.05978278384936828
0.8170000000000001,-0.03844303716431012
0.8180000000000001,0.0020397007519471697
0.8190000000000001,-0.04351476094335681
0.8200000000000001,-0.08531524592132039
0.8210000000000001,0.09993299988393511
0.8220000000000001,-0.04057168115277157
0.8230000000000001,0.006966611912519665
0.8240000000000001,0.06359135631480714
0.8250000000000001,0.08159249193087278
0.8260000000000001,0.10771587457669919
0.8270000000000001,0.2741202537827085
0.8280000000000001,0.17980618932548675
0.8290000000000001,0.12784450983874868
0.8300000000000001,0.08295014875857751
0.8310000000000001,0.11711537768288648
0.8320000000000001,-0.11348542983979201
0.833,-0.11411809775192452
0.834,-0.22049564268870692
0.835,-0.3147595626419947
0.836,-0.3783288410835269
0.837,-0.4084307166254328
0.838,-0.3065666705052939
0.839,-0.031085885159644194
0.84,-0.05983154501690929
0.841,0.18264966874209812
0.842,0.2535416482690414
0.843,0.25071303810161216
0.844,0.3768735922497174
0.845,0.3375716289791699
0.846,0.17173323382664657
0.847,0.06368360948277733
0.848,0.049941135743962056
0.849,-0.08056932225608086
0.85,-0.15342122174805792
0.851,-0.20031069359780707
0.852,-0.25863365880610706
0.853,-0.1985641020998959
0.854,-0.132602242720906
0.855,0.0723899281873226
0.856,-0.001057016694720421
0.857,0.044066151706991644
0.858,-0.07047217558358954
0.859,-0.008798369197319446
0.86,-0.050324553584001855
0.861,-0.003420605987374837
0.862,0.05803508583229705
0.863,0.09899449783281704
0.864,0.003377684709477316
0.865,0.11379916883536235
0.866,0.0566564246922097
0.867,0.14958284407031774
0.868,0.2695506881536981
0.869,0.06389513881020428
0.87,0.11147531739094041
0.871,-0.014686569807120131
0.872,-0.06105320971193121
0.873,-0.14040018247992933
0.874,-0.2999465809559307
0.875,-0.3531235882137497
0.876,-0.3050920595033309
0.877,-0.2963292072535199
0.878,-0.26257993779750366
0.879,-0.13113690976749193
0.88,0.07090872458528141
0.881,0.19894918785877747
0.882,0.1777157867140186
0.883,0.3469863778854793
0.884,0.2600737672307606
0.885,0.24917404907495405
0.886,0.22750294832061588
0.887,0.2209191808208802
0.888,0.008711095840757563
0.889,-0.11330851822125654
0.89,-0.0770095404110873
0.891,-0.17928575917521766
0.892,-0.1990327051570504
0.893,-0.22079481778997315
0.894,-0.13628582047821053
0.895,-0.11531500067564367
0.896,-0.004226191121965088
0.897,-0.014579235737570164
0.898,-0.01113121744971227
0.899,0.06813812623638811
0.9,0.039476835405366444
0.901,-0.014404876019360828
0.902,-0.011374222278531292
0.903,-0.09618839860411668
0.904,0.08468813554439092
0.905,0.08294473648343179
0.906,0.042974809445527895
0.907,0.18263820964050217
0.908,0.20449683086228487
0.909,0.3079015901318116
0.91,0.0995609359774341
0.911,0.06695079618928991
0.912,-0.05320692117121857
0.913,-0.12501800979530597
0.914,-0.26002253204360987
0.915,-0.3989851476472491
0.916,-0.3342234407087443
0.917,-0.23724301369688777
0.918,-0.21942273102236692
0.919,-0.01098616118761421
0.92,0.06872146271952102
0.921,0.1978847253054981
0.922,0.1784906700616108
0.923,0.29558366122084523
0.924,0.38111861880723397
0.925,0.2380447077936455
0.926,0.1916777266473128
0.927,0.14739900940776776
0.928,-0.12828935227689844
0.929,-0.007740476699220636
0.93,-0.20865660755996018
0.931,-0.12768637760912943
0.932,-0.10334979665630441
0.933,-0.12222012813312175
0.934,-0.11298273780060096
0.935,-0.17876781577526213
0.936,-0.09806386076341453
0.937,-0.053644611795338554
0.9380000000000001,-0.04525297446542461
0.9390000000000001,-0.024628612691889457
0.9400000000000001,0.020781953113157534
0.9410000000000001,-0.0029231085818735274
0.9420000000000001,-0.12293744424631245
0.9430000000000001,0.10216109662875399
0.9440000000000001,0.10889004014432853
0.9450000000000001,0.09142776127746399
0.9460000000000001,0.2272641816375735
0.9470000000000001,0.15763158870921684
0.9480000000000001,0.19280689914591811
0.9490000000000001,0.18305624123061168
0.9500000000000001,0.16934679236899783
0.9510000000000001,0.06043616800701303
0.9520000000000001,0.019438596606396172
0.9530000000000001,-0.1407283948915808
0.9540000000000001,-0.24042081627898537
0.9550000000000001,-0.28655685553479554
0.9560000000000001,-0.3139246344931195
0.9570000000000001,-0.35425522588960506
0.9580000000000001,-0.15072713998070583
0.9590000000000001,-0.19521180925344123
0.96,-0.02184427296961605
0.961,0.1473229332338833
0.962,0.25914717433937745
0.963,0.24906097541083735
0.964,0.2180673155271151
0.965,0.34406841745860123
0.966,0.25993615876882764
0.967,0.20077525386995082
0.968,0.007575142140856098
0.969,-0.07038265852909609
0.97,-0.2398939990388284
0.971,-0.23548661230555495
0.972,-0.1524947333557469
0.973,-0.16230924514201778
0.974,-0.14211943558093884
0.975,-0.0020829367065789417
0.976,-0.056761030932585874
0.977,-0.06420681194603861
0.978,-0.023986343412893893
