Tiempo (s),Aceleracion (g)
0.09,0.2814834729758141
0.091,0.2592040833698333
0.092,0.28508018310404026
0.093,0.20439830925281527
0.094,0.10003481390188333
0.095,0.1285083867209046
0.096,0.06095552486342404
0.097,-0.012412638710362384
0.098,0.06371839779814256
0.099,0.04534177527454523
0.1,0.024121205550376668
0.101,-0.010053986565136723
0.10200000000000001,-0.02652431203798509
0.10300000000000001,-0.027961907894537452
0.10400000000000001,-0.08281078272341512
0.105,-0.13487849477280967
0.106,-0.1367873665198504
0.107,-0.16102086249863654
0.108,-0.20404390804757483
0.109,-0.3066747238069112
0.11,-0.237666264513148
0.111,-0.2750453513660282
0.112,-0.3571037753190149
0.113,-0.3293535640876527
0.114,-0.28369849811808207
0.115,-0.3110586340615213
0.116,-0.20621304065855983
0.117,-0.23783033459865444
0.11800000000000001,-0.14278388553457583
0.11900000000000001,-0.03100044835395807
0.12,-0.01785417917303671
0.121,0.06977635821680281
0.122,0.13647722292099962
0.123,0.191668540274645
0.124,0.24230894909673464
0.125,0.26179912324598814
0.126,0.39650028000091925
0.127,0.3810799454478064
0.128,0.35735980756574
0.129,0.3450016107832456
0.13,0.2623559579123214
0.131,0.2055357951024626
0.132,0.2548957193540112
0.133,0.22400507017153512
0.134,0.15598355072765147
0.135,0.057550558149942685
0.136,0.16293034815658153
0.137,0.08096342086299736
0.138,0.022544469287010406
0.139,-0.01885685662084109
0.14,0.03631260575803025
0.14100000000000001,-0.1071046762719532
0.14200000000000002,-0.02087344524619614
0.14300000000000002,-0.05898837216608665
0.14400000000000002,-0.11244899959210011
0.145,-0.045008380218478306
0.146,-0.09084901758503242
0.147,-0.24090987578062678
0.148,-0.16198773951610587
0.149,-0.23029337070958808
0.15,-0.3564117269016965
0.151,-0.31660940208072824
0.152,-0.25851832744701714
0.153,-0.2511074673871916
0.154,-0.31680364213327894
0.155,-0.34761890011448104
0.156,-0.2645693869812043
0.157,-0.2595345355572454
0.158,-0.1702072316487383
0.159,-0.05221635240722628
0.16,0.061685450786839964
0.161,0.20453692913306076
0.162,0.19233376945088743
0.163,0.1786953691477105
0.164,0.25247924212396616
0.165,0.33755885831204263
0.166,0.38506015567790525
0.167,0.30460990710832225
0.168,0.3133246072677953
0.169,0.34685087148817495
0.17,0.21372946022252956
0.171,0.21731610313166255
0.17200000000000001,0.16817267225665855
0.17300000000000001,0.23549312055588362
0.17400000000000002,0.18416505990785328
0.17500000000000002,0.09611249695498879
0.176,0.13124481373265862
0.177,0.055112563409537706
0.178,0.10498664618123055
0.179,0.051656183562547274
0.18,0.04059982311525237
0.181,-0.09146333463048058
0.182,-0.014656220684903683
0.183,-0.13443884932156408
0.184,-0.13840204158206776
0.185,-0.16346076573762375
0.186,-0.23715715537707804
0.187,-0.21074119285671197
0.188,-0.18150661024907522
0.189,-0.3855957764921657
0.19,-0.2931633994024096
0.191,-0.341751032585077
0.192,-0.4205482534938508
0.193,-0.21014667863278555
0.194,-0.33782111387266606
0.195,-0.2587790886040857
0.196,-0.26724378408796634
0.197,-0.14163805467172041
0.198,-0.13922432611701724
0.199,-0.05505486432381761
0.2,0.034700674571124045
0.201,0.10151188384672515
0.202,0.0780007454501545
0.203,0.23949994372065003
0.20400000000000001,0.19641520021580527
0.20500000000000002,0.31786573491585285
0.20600000000000002,0.3755005427193512
0.20700000000000002,0.3442918262047775
0.20800000000000002,0.35831758694534677
0.209,0.40292691228895394
0.21,0.3175049650707916
0.211,0.25265982611284277
0.212,0.299754692326645
0.213,0.19454440612717194
0.214,0.09015931328773863
0.215,0.14185187245531483
0.216,0.10225145597047712
0.217,0.027246206889806893
0.218,0.12104868342927266
0.219,-0.040177163206937046
0.22,-0.010410742399411142
0.221,-0.06475954501772624
0.222,0.027469951084837407
0.223,-0.07399067094874713
0.224,-0.04926594078070771
0.225,-0.18552435756858043
0.226,-0.12846687214497726
0.227,-0.1735135788025205
0.228,-0.19693961009732663
0.229,-0.2142893229621309
0.23,-0.28681109605243527
0.231,-0.3179711306202126
0.232,-0.3202984337542434
0.233,-0.20972478878568218
0.234,-0.3842041873401641
0.23500000000000001,-0.31175289169203424
0.23600000000000002,-0.23390124471902077
0.23700000000000002,-0.16106589413314498
0.23800000000000002,-0.1890402876735034
0.23900000000000002,-0.13107588317899843
0.24,-0.019503873164181344
0.241,0.1404371417588508
0.242,0.17269457596127008
0.243,0.23538933912183876
0.244,0.3566583349654564
0.245,0.380363604649279
0.246,0.28713395621831755
0.247,0.374756584788247
0.248,0.336165657800965
0.249,0.29340165051861383
0.25,0.21653585194545172
0.251,0.2086526732381082
0.252,0.2628027582523227
0.253,0.11760926851645855
0.254,0.13198502516647834
0.255,0.0911489586586797
0.256,0.06230114992144695
0.257,0.0664054810309192
0.258,0.03618340844275359
0.259,0.10982289620270864
0.26,-0.014660895881316327
0.261,0.01966979086444601
0.262,-0.06777360248784839
0.263,-0.05275476353066648
0.264,-0.06134001642290381
0.265,-0.06016601156181102
0.266,-0.12597925556891207
0.267,-0.06668824016553909
0.268,-0.29219781447765203
0.269,-0.15202864417336776
0.27,-0.2714401445027543
0.271,-0.27978174582245646
0.272,-0.4009569916371376
0.273,-0.3116282621713453
0.274,-0.3700272182206238
0.275,-0.30397781620782316
0.276,-0.27086426159778476
0.277,-0.21044973662315639
0.278,-0.10110175924152554
0.279,-0.060605170835063615
0.28,-0.024326598788736067
0.281,0.01124570663591444
0.28200000000000003,0.1447852932370245
0.28300000000000003,0.18880676992000817
0.28400000000000003,0.3236429659719677
0.28500000000000003,0.3098940782966002
0.28600000000000003,0.37015491400867767
0.28700000000000003,0.2696700773123095
0.28800000000000003,0.3632621329241509
0.289,0.318168786983952
0.29,0.2772067842953155
0.291,0.27970804880528577
0.292,0.28994706032684403
0.293,0.1540751136538903
0.294,0.1376354054496621
0.295,0.09223206961114434
0.296,0.1334396960347426
0.297,0.06182348252382032
0.298,0.05323646965490806
0.299,0.025136030098719318
0.3,-0.04143244022520252
0.301,-0.02145818657948182
0.302,-0.05255846708763133
0.303,-0.013459033134989633
0.304,0.011729496876848974
0.305,-0.07794842700879526
0.306,-0.1812348713413462
0.307,-0.23361846398099403
0.308,-0.20556456853504268
0.309,-0.29543202914852984
0.31,-0.3253207217644128
0.311,-0.3844717112326829
0.312,-0.30331990439962925
0.313,-0.3445217717793217
0.314,-0.3342864079184599
0.315,-0.2601336392521204
0.316,-0.3246988332885401
0.317,-0.25382081429427217
0.318,-0.21086653293878863
0.319,-0.07801911822999165
0.32,-0.01900029112440036
0.321,0.09751478277835597
0.322,0.2570298116948628
0.323,0.16571937466305275
0.324,0.3164085305896807
0.325,0.37485157805224634
0.326,0.2876814319852013
0.327,0.35797377213378584
0.328,0.3811994133195515
0.329,0.30793152966891935
0.33,0.2167624213678681
0.331,0.22122253993041863
0.332,0.2260011636454647
0.333,0.2831181452126547
0.334,0.10668745889239489
0.335,0.11682178731527221
0.336,0.1289230946656921
0.337,0.1005641740985128
0.338,0.06175789006331696
0.339,-0.047512425774739284
0.34,-0.06070592374453829
0.341,-0.08679531521129993
0.342,-0.07964526081809428
0.343,-0.1164383523072744
0.34400000000000003,-0.08418441785064458
0.34500000000000003,-0.021901548913582633
0.34600000000000003,-0.19597991753702687
0.34700000000000003,-0.18676192837690567
0.34800000000000003,-0.24667631073287336
0.34900000000000003,-0.21972391458766138
0.35000000000000003,-0.2604401197876942
0.35100000000000003,-0.36666720815155773
0.352,-0.34132397412654947
0.353,-0.3832264622562729
0.354,-0.3899002959046752
0.355,-0.27564413102975766
0.356,-0.3056802661468677
0.357,-0.14566222326899506
0.358,-0.13763509491111733
0.359,-0.12262853588034095
0.36,-0.02183253275984744
0.361,0.040092391541099344
0.362,0.1936518352574281
0.363,0.09679256063586036
0.364,0.30256156119317784
0.365,0.1934599106889489
0.366,0.23832882683744255
0.367,0.3513969271869125
0.368,0.3737912102695516
0.369,0.32682772486203987
0.37,0.2820692198733636
0.371,0.29291252816867247
0.372,0.28974385611392445
0.373,0.09263363241359421
0.374,0.1472364501254456
0.375,0.0816764408033474
0.376,0.07411127014176222
0.377,0.10241192237175434
0.378,0.0629183702168413
0.379,0.052380175748610924
0.38,-0.018393013557476863
0.381,0.03277821023863224
0.382,-0.006991606506927588
0.383,-0.12842813509566045
0.384,-0.07636752539424077
0.385,-0.11904945246929409
0.386,-0.14598894555758907
0.387,-0.22506119457739057
0.388,-0.15112363863159003
0.389,-0.2888972891906513
0.39,-0.329807244916448
0.391,-0.3704292884945458
0.392,-0.308154517672332
0.393,-0.31094997055986956
0.394,-0.37098743057336975
0.395,-0.2896273880577128
0.396,-0.16786479520943887
0.397,-0.21055143863323858
0.398,-0.060823770674926864
0.399,-0.11296059645063254
0.4,0.004107708790057969
0.401,0.034413343872618754
0.402,0.20591323313461699
0.403,0.19573995552363496
0.404,0.29969127061876455
0.405,0.3087722770050328
0.406,0.34151561025029725
0.40700000000000003,0.3463141611516487
0.40800000000000003,0.31258398899720236
0.40900000000000003,0.31476784751086057
0.41000000000000003,0.32238056730710984
0.41100000000000003,0.18607832769591248
0.41200000000000003,0.2902139286629618
0.41300000000000003,0.11527829055648445
0.41400000000000003,0.20200521342623243
0.41500000000000004,0.1228185814343863
0.41600000000000004,0.1738962558753559
0.417,0.05354372193182266
0.418,0.009415346522206335
0.419,0.04478042359790371
0.42,-0.0034971388510920205
0.421,-0.058088096971313966
0.422,-0.023945634335910876
0.423,-0.03996169976063271
0.424,-0.008480169690633851
0.425,-0.0076650303390570496
0.426,-0.07740856322758292
0.427,-0.2194493543702868
0.428,-0.23223984315255794
0.429,-0.27986352511072343
0.43,-0.27098838734380737
0.431,-0.41079543303916194
0.432,-0.2922991071551429
0.433,-0.3853852222119477
0.434,-0.3024942339740508
0.435,-0.19198201765618378
0.436,-0.2810114091566104
0.437,-0.23741049030286077
0.438,-0.1324135279210813
0.439,-0.026306683227361315
0.44,0.04026333256837521
0.441,0.06457501098608563
0.442,0.11716958493917204
0.443,0.2332039265604992
0.444,0.2871098665564323
0.445,0.32690463300964795
0.446,0.26455399498598886
0.447,0.3412728916663522
0.448,0.3149301482379916
0.449,0.3723599840623708
0.45,0.3988873274181588
0.451,0.2976798180335603
0.452,0.14680155132387124
0.453,0.24569782673923451
0.454,0.17353240182487462
0.455,0.13823448698496338
0.456,0.1385132964416693
0.457,0.07090476167097767
0.458,-0.015726606656456643
0.459,0.017750345050309965
0.46,0.022429870281182894
0.461,-0.03073255894781145
0.462,0.01893448260887705
0.463,-0.006881212417191515
0.464,-0.07961582178117266
0.465,-0.06173795926224938
0.466,-0.27591186285375136
0.467,-0.0860264599098455
0.468,-0.22630502067522884
0.46900000000000003,-0.19963797627252972
0.47000000000000003,-0.2368291617413374
0.47100000000000003,-0.3361147575577439
0.47200000000000003,-0.29148119823959595
0.47300000000000003,-0.35923490307043715
0.47400000000000003,-0.2657829414106183
0.47500000000000003,-0.34203377565363546
0.47600000000000003,-0.2510159365492188
0.47700000000000004,-0.1832322385739786
0.47800000000000004,-0.12133109156870082
0.47900000000000004,-0.054516577663583456
0.48,0.05653959297122448
0.481,0.04441344797114993
0.482,0.13078203791886586
0.483,0.22430803541542496
0.484,0.22333931522837489
0.485,0.3197200048333444
0.486,0.3394957008166625
0.487,0.3389246024064138
0.488,0.42715818586153675
0.489,0.3126076962203034
0.49,0.24223915748398114
0.491,0.21961200584791812
0.492,0.20365782997879245
0.493,0.20102934446006285
0.494,0.14110932803110832
0.495,0.09379035608130773
0.496,0.12785922385036805
0.497,0.08732499471270261
0.498,-0.015568690722066764
0.499,-0.04323015509326408
0.5,0.043310429190648654
0.501,-0.015765214613869236
0.502,-0.04700699030055996
0.503,-0.0977876382165882
0.504,-0.05279110889757923
0.505,-0.04894814217829771
0.506,-0.13865805954441962
0.507,-0.20955996721489667
0.508,-0.2871827605929238
0.509,-0.35517800774672587
0.51,-0.3369325952304972
0.511,-0.3778228299055339
0.512,-0.3749342143321338
0.513,-0.38642765481532115
0.514,-0.31200748121712957
0.515,-0.30436603515955096
0.516,-0.18866715853842544
0.517,-0.17334065040386365
0.518,-0.13692140275002018
0.519,-0.0024503741530881723
0.52,0.12299981401550625
0.521,0.09526880482119293
0.522,0.1877166660211852
0.523,0.23101268005720196
0.524,0.3110521073543709
0.525,0.3109599629180433
0.526,0.34375820409007946
0.527,0.3262105139086341
0.528,0.29209271245438434
0.529,0.35662731395796665
0.53,0.31056691545972037
0.531,0.17851044724313855
0.532,0.20174712175112836
0.533,0.28299558192740737
0.534,0.12360234797968724
0.535,0.06481484781645772
0.536,0.10939136499842834
0.537,-0.03285841059576999
0.538,0.05705238353092906
0.539,0.027670941404342522
0.54,-0.03424468756890501
0.541,0.036091710889325904
0.542,-0.06991211341780193
0.543,-0.054125071936115834
0.544,-0.024859876197726755
0.545,-0.012050123657059
0.546,-0.08101239708067805
0.547,-0.1007185064577155
0.548,-0.274810480095766
0.549,-0.28444846944976226
0.55,-0.35281816683112066
0.551,-0.32185476984635714
0.552,-0.3908290796905629
0.553,-0.3671478419816482
0.554,-0.37178894781873756
0.555,-0.3377856955527331
0.556,-0.29237873421549593
0.557,-0.22699640027017237
0.558,-0.1615633526006076
0.559,-0.11664269067589295
0.56,0.03569947390040257
0.561,0.1480495509596673
0.562,0.16146584251816642
0.5630000000000001,0.25607248181694325
0.5640000000000001,0.2650977571446895
0.5650000000000001,0.3027484150184131
0.5660000000000001,0.33109086494742823
0.5670000000000001,0.4488638537014261
0.5680000000000001,0.31268902367332635
0.5690000000000001,0.3690874922283518
0.5700000000000001,0.25911194982193453
0.5710000000000001,0.19926502454131306
0.5720000000000001,0.20252794001292565
0.5730000000000001,0.1764973139442807
0.5740000000000001,0.23132124650734834
0.5750000000000001,0.06259310469868035
0.5760000000000001,0.059562542942309525
0.577,0.055750892404657144
0.578,0.047235924896622
0.579,0.07876964134464179
0.58,0.11284409388579908
0.581,-0.033467171097272416
0.582,-0.0438005962132232
0.583,-0.050717775411524
0.584,-0.08622654039401526
0.585,-0.19200661413027698
0.586,-0.14963835745695045
0.587,-0.21948413656637322
0.588,-0.2314629950488956
0.589,-0.19454319552694976
0.59,-0.2579352458118928
0.591,-0.32996380135484477
0.592,-0.36468863794678025
0.593,-0.30262637857285896
0.594,-0.37239316436669934
0.595,-0.3519238500185934
0.596,-0.3466038269440046
0.597,-0.3035428880064079
0.598,-0.23775558150027287
0.599,-0.08805250641188632
0.6,0.010260533536406631
0.601,0.1901109905398572
0.602,0.14988045580082174
0.603,0.23593117410273046
0.604,0.22479248068249935
0.605,0.26798133661466755
0.606,0.2949959767464617
0.607,0.2677675524149897
0.608,0.3835368592262782
0.609,0.2900040755341022
0.61,0.31460495972147823
0.611,0.258986029772771
0.612,0.24124226632487533
0.613,0.1233843007985103
0.614,0.1128589465914969
0.615,0.13601441836998748
0.616,0.07923161051404905
0.617,0.0473813104517155
0.618,0.049944514930718165
0.619,0.07547899445157674
0.62,-0.022469597811878513
0.621,0.01537837399825184
0.622,-0.15735447692824103
0.623,-0.09401959117696268
0.624,-0.04433165233558117
0.625,-0.09465770544002483
0.626,-0.20219910141494704
0.627,-0.21045140552982589
0.628,-0.22455534376978897
0.629,-0.2781316229311842
0.63,-0.34433093129569403
0.631,-0.2964654554601316
0.632,-0.37321568722133236
0.633,-0.311599782845785
0.634,-0.28336155383927425
0.635,-0.3413406768421766
0.636,-0.22464033449861331
0.637,-0.17152107816387727
0.638,-0.20522547533584992
0.639,0.029259630702441253
0.64,-0.06973500751099457
0.641,0.049124222168893894
0.642,0.1561591352292215
0.643,0.30561215525258256
0.644,0.2093930491648476
0.645,0.2780737376071793
0.646,0.3105501679707556
0.647,0.3798942314227962
0.648,0.28215450641180717
0.649,0.2260061576135287
0.65,0.367655427173223
0.651,0.30878262382417104
0.652,0.26818728636391564
0.653,0.21034029188461623
0.654,0.17033805267821428
0.655,0.07725084718329044
0.656,0.002806272362833248
0.657,0.10471685332498326
0.658,0.0448476445376847
0.659,0.03402656686219978
0.66,0.05459303084867165
0.661,0.06507075258501555
0.662,0.04892077335748831
0.663,-0.12324697916466498
0.664,-0.12946128289589395
0.665,-0.14939948386532062
0.666,-0.06472048394316886
0.667,-0.18472613236022709
0.668,-0.13980119321384357
0.669,-0.33677259443932217
0.67,-0.284060675148186
0.671,-0.3981352744005609
0.672,-0.35594184402150225
0.673,-0.33642071797449513
0.674,-0.32224983768090987
0.675,-0.3095880608265008
0.676,-0.27081971246630915
0.677,-0.1472510412335453
0.678,-0.21871604253244747
0.679,-0.07677342671006204
0.68,-0.013453890661151739
0.681,0.045382957059160435
0.682,0.1339638743018286
0.683,0.19627627003897527
0.684,0.31717797173587153
0.685,0.25743312712439737
0.686,0.28763068651325513
0.687,0.3472001514241508
0.6880000000000001,0.4618670600031315
0.6890000000000001,0.3439709894750898
0.6900000000000001,0.41009817564547413
0.6910000000000001,0.19684184507618174
0.6920000000000001,0.12956489095145382
0.6930000000000001,0.25641322075713935
0.6940000000000001,0.13270752079901457
0.6950000000000001,0.1044349175965546
0.6960000000000001,0.0944557352670982
0.6970000000000001,0.07039713013847212
0.6980000000000001,0.10242812391391165
0.6990000000000001,0.006839934359008707
0.7000000000000001,-0.02811491702023172
0.7010000000000001,0.005767805106647976
0.7020000000000001,-0.03931972673611614
0.7030000000000001,0.029194120448290242
0.704,-0.0785243526718417
0.705,-0.07454644769151653
0.706,-0.13504306490335138
0.707,-0.2151110709959268
0.708,-0.23941174356631434
0.709,-0.2531629853413408
0.71,-0.3115350024092623
0.711,-0.3547131456860492
0.712,-0.3866478461950694
0.713,-0.338831946432679
0.714,-0.3079903032754118
0.715,-0.3401329017564157
0.716,-0.19909434223010147
0.717,-0.23268642191944408
0.718,-0.0714084882129534
0.719,-0.09370784309506298
0.72,0.03291334982622313
0.721,0.01259734610660547
0.722,0.18389324146444025
0.723,0.16681519963859662
0.724,0.37479799522406854
0.725,0.3672353297555194
0.726,0.3554119493341063
0.727,0.40789679443918214
0.728,0.2926145102117697
0.729,0.3129098723160673
0.73,0.24122991360714408
0.731,0.31818517576022
0.732,0.17637606431084493
0.733,0.25290687665839795
0.734,0.15783585347105683
0.735,0.11208011839175204
0.736,0.049302621120146405
0.737,0.08439949570804761
0.738,0.05451766977835697
0.739,0.010492560326110928
0.74,-0.13045055901351194
0.741,0.02712439809813296
0.742,-0.08909534859176586
0.743,-0.040527945017428034
0.744,-0.1382218143251131
0.745,-0.1582870646250349
0.746,-0.11413390877666166
0.747,-0.20802246270430064
0.748,-0.1754875940410962
0.749,-0.255938656505906
0.75,-0.2820837017632284
0.751,-0.3395957463438176
0.752,-0.30219603921611565
0.753,-0.3244017964570851
0.754,-0.2756291425549937
0.755,-0.27111674504758754
0.756,-0.19991419295607804
0.757,-0.2741601475702795
0.758,-0.21101811202147203
0.759,-0.108119923611593
0.76,0.005159021402882565
0.761,-0.039828481326444634
0.762,0.17022206665463777
0.763,0.10877481532267662
0.764,0.4085347344738237
0.765,0.33288324050557855
0.766,0.31495022393893224
0.767,0.21758346192248218
0.768,0.32917541031431546
0.769,0.29665350665381546
0.77,0.2932576756549104
0.771,0.26487869623900634
0.772,0.21566615438288034
0.773,0.23989195104595015
0.774,0.16468707094768736
0.775,0.10965469388003346
0.776,0.13766114629968595
0.777,-0.05344338867003924
0.778,-0.042063955483816036
0.779,0.014614329718343689
0.78,0.06167400567182201
0.781,0.013467106570395432
0.782,-2.8227371093321463e-05
0.783,-0.09727271307013494
0.784,-0.11081397875860427
0.785,-0.16056409265175453
0.786,-0.2129092163029459
0.787,-0.25141177726077657
0.788,-0.3372892722384263
0.789,-0.33142281536885865
0.79,-0.20339223414930352
0.791,-0.37614042738336917
0.792,-0.3228782786168407
0.793,-0.35273965159681997
0.794,-0.48116582607903025
0.795,-0.33337366589016787
0.796,-0.21839869815177904
0.797,-0.296718168842029
0.798,-0.15829248118971764
0.799,-0.019987577585426672
0.8,0.006776610190610229
0.801,0.09286592580056018
0.802,0.2116263844363439
0.803,0.23399858624887707
0.804,0.15537575649259422
0.805,0.31680758682354476
0.806,0.2794669144045217
0.807,0.31644087838895296
0.808,0.3430632290232837
0.809,0.28577502753664064
0.81,0.32854192013111233
0.811,0.3792043963221999
0.812,0.22613689902185125
0.8130000000000001,0.16349831375080273
0.8140000000000001,0.15402107496915995
0.8150000000000001,0.1369518838175522
0.8160000000000001,0.1869298553053316
0.8170000000000001,0.0872064650897916
0.8180000000000001,0.050265366569812384
0.8190000000000001,0.03551701079429415
0.8200000000000001,-0.0655926636034223
0.8210000000000001,-0.08719960771110215
0.8220000000000001,-0.004463989241766237
0.8230000000000001,-0.01944290131367605
0.8240000000000001,-0.12585713940619697
0.8250000000000001,-0.1593956614852476
0.8260000000000001,-0.16807598329791362
0.8270000000000001,-0.20209009750839269
0.8280000000000001,-0.18247127293377716
0.8290000000000001,-0.2930147897973487
0.8300000000000001,-0.26958467463971253
0.8310000000000001,-0.34642876713393506
0.8320000000000001,-0.37095078001206744
0.833,-0.2161045983763312
0.834,-0.33880990090533825
0.835,-0.35090267724196034
0.836,-0.24824295810169908
0.837,-0.179328558518054
0.838,-0.20748273084225552
0.839,-0.09009050081587533
0.84,0.007876806932095375
0.841,0.10753938945201443
0.842,0.11601947283165107
0.843,0.20601580005289324
0.844,0.19798030831061753
0.845,0.2839908707978057
0.846,0.3584226141974643
0.847,0.32556028797907555
0.848,0.3859134369387299
0.849,0.34203925830209764
0.85,0.2999997114415117
0.851,0.22309837001999402
0.852,0.2069297643953119
0.853,0.13801339827556172
0.854,0.2443586126621176
0.855,0.0721660364038558
0.856,0.09078603950867921
0.857,0.08399212942971276
0.858,-0.08029031055609398
0.859,-0.01475160331333937
0.86,-0.08644255361027674
0.861,-0.061615165737710725
0.862,-0.10350978586423634
0.863,-0.019629321175911436
0.864,-0.12484027991874345
0.865,-0.1804957119428731
0.866,-0.0914551652426884
0.867,-0.18065118979208775
0.868,-0.12604653204392918
0.869,-0.3369193604859293
0.87,-0.32424718631867555
0.871,-0.3792811870765761
0.872,-0.3102313189120045
0.873,-0.3185027023327268
0.874,-0.30676996008258844
0.875,-0.2705223602057002
0.876,-0.24042159362586818
0.877,-0.20597663502333205
0.878,-0.16946884347830082
0.879,-0.032878443945668856
0.88,-0.06925724916083087
0.881,0.05000814544084346
0.882,0.1808381739649042
0.883,0.25806200809069335
0.884,0.22109949007291888
0.885,0.22326687885838634
0.886,0.3123390291505219
0.887,0.33040451200131365
0.888,0.38050533663337016
0.889,0.3159233428734567
0.89,0.18336690079856388
0.891,0.2966926005763292
0.892,0.1664608590213816
0.893,0.19482033176858266
0.894,0.26295746137594617
0.895,0.08475696053322596
0.896,-0.012632177329248359
0.897,0.10564131320865322
0.898,0.08284368340242523
0.899,-0.0004496351639459162
0.9,0.04122767455216812
0.901,0.0018849582173146515
0.902,0.02857567382933928
0.903,0.015857425853125676
0.904,-0.040706767746487946
0.905,-0.09352300802494647
0.906,-0.2067799975641346
0.907,-0.21007430916457298
0.908,-0.2786615740006091
0.909,-0.2951792972411948
0.91,-0.29414659459763226
0.911,-0.21767693507840863
0.912,-0.37360311499994325
0.913,-0.38335611325928587
0.914,-0.3135772640204845
0.915,-0.3727987923773608
0.916,-0.3207483353639941
0.917,-0.20435029198438281
0.918,-0.1938894508995858
0.919,-0.07577177839475155
0.92,-0.07799191921616117
0.921,0.10944306786770289
0.922,0.17650857864306915
0.923,0.19914034380254927
0.924,0.2292933910280822
0.925,0.2975347340261989
0.926,0.40216073870416524
0.927,0.33251502859837045
0.928,0.3063162963979604
0.929,0.29198025328988514
0.93,0.33790184195680334
0.931,0.2710451077060756
0.932,0.24278903221992026
0.933,0.17312868864322598
0.934,0.07759640870952096
0.935,0.12491001821060646
0.936,0.03597396496824913
0.937,-0.027926659538551196
0.9380000000000001,0.04218152548054642
0.9390000000000001,-0.10728606957532139
0.9400000000000001,0.02255699975080376
0.9410000000000001,-0.0012796465740655058
0.9420000000000001,-0.018114864808108113
0.9430000000000001,-0.053951744231607326
0.9440000000000001,-0.05793207259105785
0.9450000000000001,-0.07160015761772073
0.9460000000000001,-0.12643878198513941
0.9470000000000001,-0.1870976255677517
0.9480000000000001,-0.24473541919913497
0.9490000000000001,-0.18140721737534943
0.9500000000000001,-0.24696366483705387
0.9510000000000001,-0.2636054033632574
0.9520000000000001,-0.37479460101468864
0.9530000000000001,-0.3018094625866575
0.9540000000000001,-0.35449715913878355
0.9550000000000001,-0.2537992833926889
0.9560000000000001,-0.34301960767698353
0.9570000000000001,-0.18289176828184825
0.9580000000000001,-0.1473324612667492
0.9590000000000001,-0.1928434737446742
0.96,0.058404276939582715
0.961,0.11765566169651881
0.962,0.11127613257897292
0.963,0.1644859707632392
0.964,0.3450853532216227
0.965,0.286165728016488
0.966,0.34491259218134196
0.967,0.4210910957900306
0.968,0.3606832787894451
0.969,0.35177230473048127
0.97,0.30108090389801867
0.971,0.2559970707008549
0.972,0.24986282528487888
0.973,0.139935093791132
0.974,0.24155386987242058
0.975,0.12387828133508519
0.976,0.11072606801173633
0.977,0.009565419840209512
0.978,0.13068310024606647
0.979,0.11754198634356473
0.98,0.037637037209167425
0.981,-0.08022419312106689
0.982,-0.10130645474901998
