Tiempo (s),Aceleracion (g)
0.099,-0.18968975076481914
0.1,0.06090251816833799
0.101,0.11503831487453621
0.10200000000000001,0.2956728154009859
0.10300000000000001,0.4493237823166395
0.10400000000000001,0.5819721440161422
0.105,0.41631667172081915
0.106,0.3131351113753145
0.107,0.2510520650219919
0.108,0.15410833792632286
0.109,-0.14922887523315728
0.11,-0.24941484681508289
0.111,-0.4159686560406588
0.112,-0.47072413409409475
0.113,-0.4557867613957506
0.114,-0.39198445352172995
0.115,-0.3119550925820031
0.116,-0.1274393577940707
0.117,0.10246956685013713
0.11800000000000001,0.174896723029267
0.11900000000000001,0.3290012381029035
0.12,0.4538811272693079
0.121,0.5904252899088711
0.122,0.5185025939361539
0.123,0.23031440299346648
0.124,0.10847874092598263
0.125,0.01154714553975222
0.126,-0.24418656597664656
0.127,-0.40343392791168053
0.128,-0.5061405428447305
0.129,-0.4820539966812908
0.13,-0.41974901966877515
0.131,-0.3810002870678686
0.132,-0.2918895679139179
0.133,-0.1338628346719859
0.134,0.09596871693132082
0.135,0.3431601059625189
0.136,0.4415431454021421
0.137,0.5013292488025741
0.138,0.5304043737679738
0.139,0.39532245912119734
0.14,0.32600265336257883
0.14100000000000001,0.06796362963408553
0.14200000000000002,-0.10446122029094164
0.14300000000000002,-0.33986243927705106
0.14400000000000002,-0.3969998512402137
0.145,-0.47904677214117136
0.146,-0.4546329400598256
0.147,-0.4694373833253919
0.148,-0.3896688014171106
0.149,-0.19461076797778515
0.15,-0.007638721601582017
0.151,0.09856401538433703
0.152,0.36488962170698214
0.153,0.40984734049300026
0.154,0.48190304752975677
0.155,0.5129748071882908
0.156,0.33616536441603867
0.157,0.3100345274331806
0.158,0.0050757168661193924
0.159,-0.11494430024287926
0.16,-0.24829485471838997
0.161,-0.46579998633743186
0.162,-0.4945841352033257
0.163,-0.6394991876022231
0.164,-0.43395844670101286
0.165,-0.2889003174808883
0.166,-0.1577865988701316
0.167,-0.03952229893444589
0.168,0.2688997774618199
0.169,0.4291493484768933
0.17,0.46061099822029705
0.171,0.4418633865128641
0.17200000000000001,0.38316924612992964
0.17300000000000001,0.3962704743161324
0.17400000000000002,0.1693389053528917
0.17500000000000002,-0.017604457921463045
0.176,-0.16080254370075545
0.177,-0.3755872920353471
0.178,-0.4760528424580322
0.179,-0.537862967188579
0.18,-0.36638815981571116
0.181,-0.3808879970257848
0.182,-0.15196955505784612
0.183,-0.07478077872344319
0.184,0.18160650061890382
0.185,0.27652007219559227
0.186,0.45536453195928794
0.187,0.40803794853546393
0.188,0.5154965995158272
0.189,0.5231684458956523
0.19,0.31635973079316526
0.191,0.19808094321652867
0.192,-0.14966577173180487
0.193,-0.16599598724557185
0.194,-0.35925368662013146
0.195,-0.5180985841664436
0.196,-0.5534110134951796
0.197,-0.43586393906261045
0.198,-0.42073749578155956
0.199,-0.08991387278378081
0.2,0.005327453377948061
0.201,0.29601379049993887
0.202,0.28684657413038417
0.203,0.4436604664360239
0.20400000000000001,0.4376096297375603
0.20500000000000002,0.4748259546054686
0.20600000000000002,0.2852053813516951
0.20700000000000002,0.3099344140873273
0.20800000000000002,0.06072165544750611
0.209,-0.07206291759483821
0.21,-0.3067812877641477
0.211,-0.3668210689691634
0.212,-0.5592717774768498
0.213,-0.38698746918665133
0.214,-0.39299428162895067
0.215,-0.24341649921009734
0.216,-0.19304157954026185
0.217,0.07074252483990737
0.218,0.16946682601470636
0.219,0.3935323093288232
0.22,0.4553924954521572
0.221,0.46951095571147705
0.222,0.42034378444610077
0.223,0.3321506436633845
0.224,0.20292448903948065
0.225,-0.01988335206150979
0.226,-0.18749243642198016
0.227,-0.277139340735515
0.228,-0.4115825325211202
0.229,-0.5158333729216531
0.23,-0.5806325506311587
0.231,-0.35138118428404536
0.232,-0.3005260304927706
0.233,-0.061885107354289606
0.234,0.10831891887384007
0.23500000000000001,0.37079597134381587
0.23600000000000002,0.35036186925994817
0.23700000000000002,0.4567161635873687
0.23800000000000002,0.5311550529031609
0.23900000000000002,0.4363113381238311
0.24,0.2333117089943687
0.241,0.12849530128864362
0.242,-0.13724957302120844
0.243,-0.2701462608765241
0.244,-0.38546140822531955
0.245,-0.40471510590295057
0.246,-0.514872407029772
0.247,-0.49314826591551236
0.248,-0.3369563706700677
0.249,-0.14218239989610937
0.25,-0.021201905962843232
0.251,0.18324479001852015
0.252,0.36957736001249486
0.253,0.4064491549898396
0.254,0.43888345541017654
0.255,0.44213158132885017
0.256,0.40315355617299026
0.257,0.2970046472087419
0.258,0.021433729116093272
0.259,-0.09552553007742798
0.26,-0.26662650340561417
0.261,-0.40273664150147737
0.262,-0.495022261704595
0.263,-0.47299184289680324
0.264,-0.3905228262816968
0.265,-0.20657495244450935
0.266,-0.1513153156172103
0.267,0.16222250940528782
0.268,0.28858579756413166
0.269,0.41400431760334766
0.27,0.45374804683564063
0.271,0.5420862367613859
0.272,0.41812778961322217
0.273,0.35074045221705746
0.274,0.2616747305906532
0.275,-0.018196744411463215
0.276,-0.14998154954628037
0.277,-0.35098774532957144
0.278,-0.4935252749585561
0.279,-0.5351732040196051
0.28,-0.43359361346536385
0.281,-0.3630935300682732
0.28200000000000003,-0.17433048017241043
0.28300000000000003,0.0008529155186234871
0.28400000000000003,0.20749661016560159
0.28500000000000003,0.3229550306786478
0.28600000000000003,0.4229115695827879
0.28700000000000003,0.5043756991600074
0.28800000000000003,0.42296621341574253
0.289,0.3917248313642697
0.29,0.3523613710548036
0.291,0.06897105207635834
0.292,-0.11973025349097152
0.293,-0.19069541247587124
0.294,-0.38988336005363694
0.295,-0.4499975566900085
0.296,-0.4127093026339307
0.297,-0.3934803461378932
0.298,-0.254223862767529
0.299,-0.207783023202988
0.3,-0.009533571009834005
0.301,0.08919446101177739
0.302,0.38062816299386104
0.303,0.4249386422991339
0.304,0.4113175278479616
0.305,0.47097444703598684
0.306,0.39082886299920827
0.307,0.24358801435425542
0.308,0.1491904193742199
0.309,-0.09422370598087759
0.31,-0.2914005043477649
0.311,-0.4619153581954588
0.312,-0.5556806879796372
0.313,-0.510185226502987
0.314,-0.4226524322794058
0.315,-0.282183406507782
0.316,-0.08199512536385298
0.317,0.09696324073195303
0.318,0.16878271880748746
0.319,0.46707272913466824
0.32,0.6103264330925077
0.321,0.46700460891158974
0.322,0.4748478011342023
0.323,0.3887947690839237
0.324,0.23875014532027028
0.325,0.01040568216028056
0.326,-0.2148290353843514
0.327,-0.37323185852179475
0.328,-0.4991122593878764
0.329,-0.5145887680584255
0.33,-0.5024803733698721
0.331,-0.4106993931880596
0.332,-0.1707935972742149
0.333,-0.04353142860836432
0.334,0.12524221222005444
0.335,0.26480516372018026
0.336,0.4739573482342438
0.337,0.4752597216907863
0.338,0.39310220215112995
0.339,0.5102829333545571
0.34,0.41689158555450145
0.341,0.09401238105976092
0.342,-0.040075426749404466
0.343,-0.2633185217143048
0.34400000000000003,-0.35844706451399105
0.34500000000000003,-0.5529215697402391
0.34600000000000003,-0.44373419871802927
0.34700000000000003,-0.4187413230203734
0.34800000000000003,-0.318226591952826
0.34900000000000003,-0.17195971021820716
0.35000000000000003,-0.03294572939214184
0.35100000000000003,0.15969860095187996
0.352,0.32437931490042915
0.353,0.48249650183237447
0.354,0.5085799726231562
0.355,0.5251280485143031
0.356,0.34246110814674013
0.357,0.25479115997858304
0.358,0.09034617793188658
0.359,-0.11773616832273823
0.36,-0.3066805969723052
0.361,-0.42020642023809984
0.362,-0.46681604107912783
0.363,-0.5090784499819226
0.364,-0.5397050775142114
0.365,-0.23693357490886
0.366,-0.15091649925999
0.367,0.07842462030776917
0.368,0.20928127623096807
0.369,0.4007793520801351
0.37,0.5664123240427931
0.371,0.41302303131503554
0.372,0.38803296794045283
0.373,0.3650149695548565
0.374,0.11784226391192403
0.375,-0.02587305244193594
0.376,-0.2234039716680523
0.377,-0.3496034189126564
0.378,-0.4927236357856486
0.379,-0.5555880901164718
0.38,-0.45280923558354075
0.381,-0.43569729403783886
0.382,-0.19281387267850192
0.383,-0.046184969990661545
0.384,0.0865566104242956
0.385,0.3272368355106231
0.386,0.49083104587300036
0.387,0.4492985898335883
0.388,0.48520658403749845
0.389,0.37555430490982367
0.39,0.35710353896300073
0.391,0.1719826445156527
0.392,-0.06873253926715622
0.393,-0.2215173293758045
0.394,-0.37097714666700277
0.395,-0.3752279721882721
0.396,-0.5188646749093513
0.397,-0.46072369931697754
0.398,-0.2917509074415044
0.399,-0.16400354980558723
0.4,0.09155230872697812
0.401,0.13421185852029038
0.402,0.27307554385704763
0.403,0.4099737901463264
0.404,0.39450854997491525
0.405,0.5037434975544015
0.406,0.4665854170897065
0.40700000000000003,0.29810817649467747
0.40800000000000003,0.041491000412100194
0.40900000000000003,-0.14000978021605176
0.41000000000000003,-0.2941716647361136
0.41100000000000003,-0.3792805603295713
0.41200000000000003,-0.4154654754620397
0.41300000000000003,-0.4598594101732163
0.41400000000000003,-0.4563339693036221
0.41500000000000004,-0.22818811269429778
0.41600000000000004,-0.029282299595896857
0.417,0.1673916347234296
0.418,0.20570558398945404
0.419,0.3812623376046642
0.42,0.4085121370235036
0.421,0.49492340507959537
0.422,0.42334347289897095
0.423,0.3457580436345994
0.424,0.17327505605647897
0.425,-0.0020493061722405897
0.426,-0.16465935276088423
0.427,-0.3401441576935808
0.428,-0.406228580165072
0.429,-0.5428041131705911
0.43,-0.49386078775862363
0.431,-0.44499826471753295
0.432,-0.2921707127062627
0.433,-0.03873992656355224
0.434,0.14259519115977698
0.435,0.3443327996508718
0.436,0.4019357489276273
0.437,0.5122387870916004
0.438,0.6182099935727281
0.439,0.43797461826628903
0.44,0.3080275630993316
0.441,0.1344962225421298
0.442,-0.03986905415595056
0.443,-0.218899079327315
0.444,-0.3554836998871685
0.445,-0.5460884899569975
0.446,-0.46239995031614756
0.447,-0.4833799078602326
0.448,-0.2600367590920439
0.449,-0.17510481443616158
0.45,-0.06563262799103989
0.451,0.21705583936539583
0.452,0.30559099675277823
0.453,0.5020797072097053
0.454,0.5210116824260594
0.455,0.4345949801782721
0.456,0.2656091477265623
0.457,0.1941966056905471
0.458,0.05781681434137614
0.459,-0.13230012091025684
0.46,-0.3895691275889328
0.461,-0.39463898978860484
0.462,-0.4638965079940151
0.463,-0.5064514790213877
0.464,-0.5091700218015968
0.465,-0.3980510786398675
0.466,-0.09643868656732797
0.467,0.048436711350827694
0.468,0.2005200547881419
0.46900000000000003,0.3605338382904841
0.47000000000000003,0.3958296018907027
0.47100000000000003,0.5126227295318252
0.47200000000000003,0.46258394777915435
0.47300000000000003,0.3882837394237588
0.47400000000000003,0.19780169658952695
0.47500000000000003,-0.02631994306394869
0.47600000000000003,-0.18885313684496619
0.47700000000000004,-0.34058028619029296
0.47800000000000004,-0.4187475400347116
0.47900000000000004,-0.42461017680598456
0.48,-0.5057772308195267
0.481,-0.430838260209381
0.482,-0.20817359655849899
0.483,-0.07343801073108697
0.484,0.13991794719638698
0.485,0.33266679265221644
0.486,0.4493400859067101
0.487,0.4112473067876995
0.488,0.46093294899278003
0.489,0.3910744068769363
0.49,0.23772023578546558
0.491,0.1093482495976637
0.492,-0.10792192522293359
0.493,-0.2780735535668483
0.494,-0.4192514227755865
0.495,-0.43136508612780605
0.496,-0.5690956040897875
0.497,-0.5855922285227667
0.498,-0.1869324575037128
0.499,-0.18098214570688004
0.5,0.066237718142672
0.501,0.1964950656520352
0.502,0.34439533751424506
0.503,0.4980038883801429
0.504,0.4879579396615515
0.505,0.4559072251079044
0.506,0.3832429510899798
0.507,0.29867334848477756
0.508,0.05110784760537798
0.509,-0.1144397035373313
0.51,-0.25605167477243407
0.511,-0.4356243975014075
0.512,-0.4906312387191021
0.513,-0.49934792889186985
0.514,-0.3432746143530928
0.515,-0.3105421779305154
0.516,-0.035563673416958125
0.517,0.044828309761418494
0.518,0.1636171028251237
0.519,0.27932214276785056
0.52,0.37203470388509385
0.521,0.4382045948532561
0.522,0.45023078424928814
0.523,0.35677130066177637
0.524,0.23809905539858917
0.525,-0.0819466522758694
0.526,-0.17707124744643477
0.527,-0.33549939859933914
0.528,-0.474442499397807
0.529,-0.4964115296992117
0.53,-0.40927827544648365
0.531,-0.4201220343829032
0.532,-0.23984174672765
0.533,-0.0971030984971909
0.534,0.13416805712043064
0.535,0.34423412713620793
0.536,0.3874537317870673
0.537,0.5399148195139015
0.538,0.6012442035891764
0.539,0.3985090096158015
0.54,0.34793160811467116
0.541,0.0768526227722241
0.542,-0.10565208077709404
0.543,-0.287231234348362
0.544,-0.31171425575060085
0.545,-0.5221058455205997
0.546,-0.5046745390470957
0.547,-0.4805133273084814
0.548,-0.2452254600162142
0.549,-0.22254331082294254
0.55,-0.004827185335215155
0.551,0.20690266953530986
0.552,0.39361077220830665
0.553,0.5333750619778548
0.554,0.5072490809428364
0.555,0.5301283024042763
0.556,0.3850795362747252
0.557,0.32670680524402596
0.558,0.046110169188851566
0.559,-0.19539415468791158
0.56,-0.3394471798325146
0.561,-0.3289348813580722
0.562,-0.48811005924569634
0.5630000000000001,-0.4756058939084934
0.5640000000000001,-0.4190782525524986
0.5650000000000001,-0.3365900898006763
0.5660000000000001,-0.1542916065511199
0.5670000000000001,-0.10066209416414719
0.5680000000000001,0.27217634986691597
0.5690000000000001,0.402607243697885
0.5700000000000001,0.4661560266240005
0.5710000000000001,0.5536124006820424
0.5720000000000001,0.4672378940394006
0.5730000000000001,0.3508497118833179
0.5740000000000001,0.1834187897522681
0.5750000000000001,-0.0073704027862489365
0.5760000000000001,-0.17485682719438062
0.577,-0.4056613208690499
0.578,-0.3756278671750881
0.579,-0.5104670258764534
0.58,-0.47261147235580636
0.581,-0.3963625076901795
0.582,-0.23955058046582126
0.583,-0.0348082108049381
0.584,0.07211082287704641
0.585,0.25512402397743783
0.586,0.4359620823659745
0.587,0.5339622719280954
0.588,0.5284333514640451
0.589,0.5038741674995951
0.59,0.3284955579884582
0.591,0.15980905914732943
0.592,-0.04725950902550342
0.593,-0.3094911730558763
0.594,-0.3153806584693047
0.595,-0.4223925265374663
0.596,-0.5188279452849189
0.597,-0.4009709048503569
0.598,-0.32964342842892047
0.599,-0.18014169529998877
0.6,0.06951255869725043
0.601,0.09777985673796535
0.602,0.3573293439259544
0.603,0.4021264035414808
0.604,0.5685637975289493
0.605,0.47398726236185595
0.606,0.3773017418617262
0.607,0.25237289998909307
0.608,0.014197550181442087
0.609,-0.11308385278193961
0.61,-0.37303009983138813
0.611,-0.3537495339698677
0.612,-0.5502374616473606
0.613,-0.521839993013927
0.614,-0.4498919337761708
0.615,-0.23952905388515308
0.616,-0.1039920354276778
0.617,0.12908800836131057
0.618,0.26827734430249206
0.619,0.36072433085702316
0.62,0.5076524550635759
0.621,0.5034694658374075
0.622,0.4040511302485845
0.623,0.28024032748209926
0.624,0.07330901495913957
0.625,-0.044813397921292214
0.626,-0.20217289806491007
0.627,-0.36871445282132026
0.628,-0.5575152634165653
0.629,-0.533956920232886
0.63,-0.3902433168198014
0.631,-0.39935952488857296
0.632,-0.27694291162535273
0.633,-0.05590095233508414
0.634,0.2462932569883871
0.635,0.3019410535066863
0.636,0.42444113859863986
0.637,0.47058408338946056
0.638,0.5989789778812384
0.639,0.35868557654299466
0.64,0.342160491371976
0.641,0.12514118085893874
0.642,-0.06906263030841912
0.643,-0.33731044945799366
0.644,-0.40946621294192564
0.645,-0.3834154249983348
0.646,-0.4454239943012176
0.647,-0.47528123370718933
0.648,-0.36425055357649394
0.649,-0.1270395880662855
0.65,-0.019403400081910018
0.651,0.12977289724385654
0.652,0.28350788238521535
0.653,0.3962334992873326
0.654,0.43145860067211267
0.655,0.49725066711527033
0.656,0.3280254637718249
0.657,0.19357233221858872
0.658,-0.01721992020048932
0.659,-0.1324581571837049
0.66,-0.3177639524269709
0.661,-0.4270131432524888
0.662,-0.48881257314548743
0.663,-0.5175716121189096
0.664,-0.35365769351519627
0.665,-0.2970192506134013
0.666,-0.1608467153863114
0.667,-0.03079041404954104
0.668,0.3091680662894143
0.669,0.37408673455298813
0.67,0.5144266472605106
0.671,0.5421275200119366
0.672,0.464982501889931
0.673,0.34971472271026377
0.674,0.16750901091867637
0.675,0.05455341057276151
0.676,-0.20078163400216892
0.677,-0.3487967317750374
0.678,-0.40830593850581254
0.679,-0.5782918481842263
0.68,-0.5125663943722683
0.681,-0.3915940591958331
0.682,-0.2847394866709212
0.683,-0.06509324038387829
0.684,0.22490137219521622
0.685,0.29319626607044996
0.686,0.4281648285009757
0.687,0.4677269950947244
0.6880000000000001,0.46105914792870695
0.6890000000000001,0.40721677072969403
0.6900000000000001,0.34862119232067357
0.6910000000000001,0.05672984636245014
0.6920000000000001,-0.042435093605065505
0.6930000000000001,-0.2951546717419333
0.6940000000000001,-0.4058064194505906
0.6950000000000001,-0.4427718623282349
0.6960000000000001,-0.5365045726355129
0.6970000000000001,-0.4144894142734137
0.6980000000000001,-0.3713422970372254
0.6990000000000001,-0.14867226989759522
0.7000000000000001,-0.09882117855175815
0.7010000000000001,0.2286606475062278
0.7020000000000001,0.31680522528358424
0.7030000000000001,0.48482580133596387
0.704,0.46206158607136993
0.705,0.49688311570796767
0.706,0.41792389956343834
0.707,0.22092107247706488
0.708,0.03571439814606521
0.709,-0.09081529824880794
0.71,-0.34254473679901387
0.711,-0.3928186703686352
0.712,-0.4295061801301069
0.713,-0.4723934865769421
0.714,-0.3320608185410944
0.715,-0.31511827294832084
0.716,-0.011309402586520259
0.717,0.12424000706615218
0.718,0.17361348236858787
0.719,0.3768335978562918
0.72,0.6420405816003524
0.721,0.44342765772390963
0.722,0.45143730480899424
0.723,0.27133244350958263
0.724,0.21454325346527062
0.725,-0.017467709112687767
0.726,-0.15897626487968977
0.727,-0.30331022138093616
0.728,-0.4667829481296668
0.729,-0.5691685650923564
0.73,-0.5243255401760616
0.731,-0.38357797188804865
0.732,-0.15310748011804065
0.733,-0.009637902213965752
0.734,0.05521841296359577
0.735,0.3044138142322241
0.736,0.3553549601459868
0.737,0.49371265156156713
0.738,0.40492960775350545
0.739,0.4349696690354578
0.74,0.2517917394742991
0.741,0.11494186488694344
0.742,-0.05501851449778687
0.743,-0.2664881980065777
0.744,-0.34119470622764936
0.745,-0.554471373821495
0.746,-0.469535247922021
0.747,-0.42884717942300543
0.748,-0.28317110709432325
0.749,-0.17659897092166965
0.75,-0.05442995793759728
0.751,0.17818456414438508
0.752,0.28937138799767476
0.753,0.46106285997289004
0.754,0.3939446376960826
0.755,0.4559035401959384
0.756,0.3830166424927884
0.757,0.13447987451722201
0.758,0.012413375236276572
0.759,-0.08246671161035687
0.76,-0.27166367259220764
0.761,-0.4853148165614957
0.762,-0.4545352732673603
0.763,-0.5749996487071718
0.764,-0.3943590442820577
0.765,-0.24305507676557048
0.766,-0.13759485204713495
0.767,-0.0010487725218255306
0.768,0.11982779472160134
0.769,0.2927106467817958
0.77,0.48315247169503744
0.771,0.5330935527739077
0.772,0.47246992059432685
0.773,0.2999053702650931
0.774,0.2509886858384712
0.775,-0.0033365382384150763
0.776,-0.2271577502314857
0.777,-0.39378888997376993
0.778,-0.47682268985038867
0.779,-0.5554860901072055
0.78,-0.4604982673952296
0.781,-0.335866795110201
0.782,-0.21545191260375085
0.783,-0.036837190742193576
0.784,0.10622144250511192
0.785,0.29324295993564414
0.786,0.41944281763811203
0.787,0.5121335886232065
0.788,0.49138189268301835
0.789,0.4562886225209934
0.79,0.22471736149760782
0.791,0.11769568332410661
0.792,-0.11638265566230188
0.793,-0.3510990335600012
0.794,-0.3789980472518108
0.795,-0.4575164007815976
0.796,-0.5077150041950369
0.797,-0.4648728334011578
0.798,-0.32700871662156233
0.799,-0.18704774983264133
0.8,-0.033583345442800186
0.801,0.16537370695424075
0.802,0.3206573685696625
0.803,0.3880831940572059
0.804,0.4840401329944454
0.805,0.4914615573596334
0.806,0.4235217634041768
0.807,0.19990592195479678
0.808,-0.03977224757785394
0.809,-0.09520713337604687
0.81,-0.33526072545685826
0.811,-0.4347293180710319
0.812,-0.35787865088412263
0.8130000000000001,-0.4264839156293289
0.8140000000000001,-0.32344340089348966
0.8150000000000001,-0.2891394364738842
0.8160000000000001,-0.06859364107266355
0.8170000000000001,0.1308498204418565
0.8180000000000001,0.17904064561985317
0.8190000000000001,0.4023290797776041
0.8200000000000001,0.4887883824044446
0.8210000000000001,0.4817023084175345
0.8220000000000001,0.39691708042531115
0.8230000000000001,0.32677516592686745
0.8240000000000001,0.15804359754782785
0.8250000000000001,-0.03918712061551372
0.8260000000000001,-0.1889119309097244
0.8270000000000001,-0.34183660132541316
0.8280000000000001,-0.46436758798155336
0.8290000000000001,-0.42263436853602865
0.8300000000000001,-0.5462645770914937
0.8310000000000001,-0.41065435594357164
0.8320000000000001,-0.20328649396425147
0.833,-0.016481822199739274
0.834,0.13379173268790528
0.835,0.2985242478180777
0.836,0.39700725617285565
0.837,0.5359473892791666
0.838,0.5892830735693539
0.839,0.3362199504869995
0.84,0.3037627167733738
0.841,0.11459541441317415
0.842,-0.0770559511743464
0.843,-0.20372550065760847
0.844,-0.37860943419139037
0.845,-0.49338147739367655
0.846,-0.5124739017455266
0.847,-0.5295581402748317
0.848,-0.26087753919554346
0.849,-0.2046433490060722
0.85,-0.04535433787648707
0.851,0.13673115058833318
0.852,0.34885693931119577
0.853,0.3693894281565461
0.854,0.5070845287671958
0.855,0.4012211160290358
0.856,0.3563029064448301
0.857,0.26349862259536205
0.858,0.05978930722112351
0.859,-0.16726300894549972
0.86,-0.23361354304582488
0.861,-0.4217509459344182
0.862,-0.5259216438669145
0.863,-0.4972340579267655
0.864,-0.33116871780492296
0.865,-0.2868532934395243
0.866,-0.14771712086948582
0.867,0.06440833711975329
0.868,0.23954273397207362
0.869,0.40640806834923293
0.87,0.49594469261916607
0.871,0.5516955353007873
0.872,0.3768827543696145
0.873,0.3583837871180265
0.874,0.23229942319346733
0.875,-0.0007668872956105884
0.876,-0.1951864430825563
0.877,-0.3599029676474711
0.878,-0.41808472667722646
0.879,-0.521317973255293
0.88,-0.5352025204694224
0.881,-0.3724424749696773
0.882,-0.28679365238232213
0.883,-0.12416289161909422
0.884,0.11570663097692317
0.885,0.3089091805888127
0.886,0.4241797783819851
0.887,0.4481112053906809
0.888,0.5163021293638628
0.889,0.3084741080273226
0.89,0.23110395670054884
0.891,0.17343092281496303
0.892,-0.08941629427754706
0.893,-0.27390288051577566
0.894,-0.368241836288136
0.895,-0.5493638345259064
0.896,-0.5195534310659682
0.897,-0.4656794648562201
0.898,-0.2668166555318421
0.899,-0.15316834808459673
0.9,-0.04295034162648558
0.901,0.16565947427987382
0.902,0.36669441181473983
0.903,0.4205528120624074
0.904,0.5068624323255326
0.905,0.5831488181472892
0.906,0.5323211462966189
0.907,0.24100516356115237
0.908,-0.022903779393270873
0.909,-0.12694202985636827
0.91,-0.33231560540391186
0.911,-0.41256321370972215
0.912,-0.5018519157913017
0.913,-0.42681097987001176
0.914,-0.4693859367784272
0.915,-0.3105747485473143
0.916,-0.01610107584524373
0.917,0.05195529141024825
0.918,0.2078086386086747
0.919,0.3052465139607886
0.92,0.5226267055518317
0.921,0.5060389564196991
0.922,0.42914367833669537
0.923,0.44223422045110417
0.924,0.15267489038556556
0.925,0.05583107353247271
0.926,-0.17699346049967038
0.927,-0.34381261509871686
0.928,-0.5044894937347558
0.929,-0.47762100152008374
0.93,-0.4759207221746325
0.931,-0.4150509331234279
0.932,-0.17598892229969404
0.933,-0.12267518341020786
0.934,0.06993898863550625
0.935,0.24029851401487295
0.936,0.4549005298677301
0.937,0.42130115435092486
0.9380000000000001,0.4845913242390585
0.9390000000000001,0.4543619884732709
0.9400000000000001,0.3131314227176095
0.9410000000000001,0.12118013242416606
0.9420000000000001,-0.11176608656777151
0.9430000000000001,-0.3046354756093718
0.9440000000000001,-0.4109083005873283
0.9450000000000001,-0.47411354774589465
0.9460000000000001,-0.5513055293379441
0.9470000000000001,-0.5489181567117667
0.9480000000000001,-0.296660960577251
0.9490000000000001,-0.16300682035164127
0.9500000000000001,-0.010541984451635145
0.9510000000000001,0.26558907102105866
0.9520000000000001,0.3045072454616863
0.9530000000000001,0.4612784002157371
0.9540000000000001,0.46423664120396557
0.9550000000000001,0.4342478147143431
0.9560000000000001,0.41558184174023255
0.9570000000000001,0.29926010451316504
0.9580000000000001,0.15236083770023034
0.9590000000000001,-0.08705418091890603
0.96,-0.24705630344533114
0.961,-0.3784669495833531
0.962,-0.5168654021938442
0.963,-0.4500040326681188
0.964,-0.38218392199410545
0.965,-0.23005621157121234
0.966,-0.20832291558307092
0.967,0.09437762773173611
0.968,0.2883750640249708
0.969,0.36904698193438945
0.97,0.5732991005827945
0.971,0.5279393107600785
0.972,0.3759264287931433
0.973,0.2797030255441484
0.974,0.22929567879818574
0.975,-0.014096559517108542
0.976,-0.12005789140979015
0.977,-0.3100888337164365
0.978,-0.4413613186386434
0.979,-0.4961105477708578
0.98,-0.45714758273448636
0.981,-0.40191028635458975
